x	y	new_x	new_y	pixel_x	pixel_y	selected
22	20	21.983	19.946	4573.64	4136.91	1
11	20	10.884	19.985	2154.4	4145.43	1
19	20	19.035	19.992	3931.07	4146.96	1
17	20	16.966	19.991	3480.09	4146.74	1
21	20	20.978	19.987	4354.58	4145.87	1
5	20	4.959	20.005	862.94	4149.8	1
18	20	18.027	20.001	3711.35	4148.92	1
20	20	20.159	20.006	4176.06	4150.02	1
16	20	16.043	20.006	3278.9	4150.02	1
13	20	13.084	20.034	2633.93	4156.13	1
10	20	9.93	20.036	1946.46	4156.57	1
8	20	7.962	20.026	1517.5	4154.38	1
14	20	14.009	20.036	2835.56	4156.57	1
15	20	15.04	20.037	3060.28	4156.78	1
12	20	12.075	20.062	2414	4162.24	1
25	20	25.112	20.062	5255.66	4162.24	1
24	20	24.12	20.05	5039.44	4159.62	1
3	20	2.987	20.076	433.1	4165.3	1
6	20	5.914	20.072	1071.1	4164.43	1
23	20	23.154	20.076	4828.88	4165.3	1
7	20	6.935	20.066	1293.64	4163.12	1
9	20	9.047	20.095	1753.99	4169.45	1
4	20	3.898	20.144	631.67	4180.15	1
22	21	21.995	20.934	4576.25	4352.65	1
11	21	10.876	20.959	2152.66	4358.11	1
10	21	9.929	20.954	1946.24	4357.01	1
21	21	20.989	20.967	4356.98	4359.85	1
6	21	5.967	20.968	1082.65	4360.07	1
9	21	9.086	20.973	1762.5	4361.16	1
20	21	20.172	20.995	4178.9	4365.97	1
16	21	16.056	21.001	3281.74	4367.28	1
4	21	3.958	21.003	644.75	4367.71	1
19	21	18.995	21.013	3922.35	4369.9	1
13	21	13.105	21.027	2638.51	4372.95	1
7	21	6.926	21.017	1291.68	4370.77	1
17	21	16.988	21.014	3484.88	4370.12	1
18	21	18.005	21.012	3706.56	4369.68	1
8	21	7.917	21.015	1507.69	4370.33	1
24	21	24.138	21.014	5043.36	4370.12	1
25	21	25.11	21.028	5255.23	4373.17	1
14	21	14.059	21.022	2846.45	4371.86	1
23	21	23.142	21.047	4826.26	4377.32	1
12	21	12.063	21.055	2411.39	4379.07	1
5	21	4.89	21.042	847.9	4376.23	1
15	21	14.962	21.123	3043.28	4393.92	1
11	22	10.921	21.965	2162.47	4577.77	1
15	22	15.001	21.981	3051.78	4581.26	1
10	22	9.886	22	1936.87	4585.41	1
4	22	3.97	21.994	647.37	4584.1	1
14	22	14.065	21.995	2847.76	4584.32	1
21	22	21.02	21.992	4363.73	4583.66	1
24	22	24.162	22.005	5048.59	4586.5	1
18	22	18.056	21.995	3717.68	4584.32	1
7	22	6.992	22.003	1306.07	4586.07	1
13	22	13.094	22.003	2636.11	4586.07	1
23	22	23.139	22.027	4825.61	4591.31	1
16	22	16.058	22.031	3282.17	4592.18	1
9	22	9.097	22.037	1764.89	4593.49	1
22	22	21.985	22.05	4574.07	4596.33	1
8	22	7.944	22.07	1513.58	4600.7	1
20	22	20.092	22.086	4161.46	4604.19	1
17	22	16.958	22.113	3478.35	4610.09	1
19	22	19.021	22.117	3928.01	4610.96	1
12	22	12.056	22.116	2409.86	4610.74	1
24	23	24.149	22.914	5045.76	4784.99	1
15	23	14.975	22.9	3046.11	4781.93	1
20	23	20.141	22.908	4172.14	4783.68	1
22	23	22.01	22.898	4579.52	4781.49	1
23	23	23.1	22.982	4817.11	4799.83	1
11	23	10.921	22.92	2162.47	4786.3	1
17	23	16.988	22.935	3484.88	4789.57	1
19	23	19.024	22.93	3928.67	4788.48	1
18	23	18.012	22.943	3708.08	4791.32	1
16	23	16.06	22.959	3282.61	4794.81	1
13	23	13.104	22.966	2638.29	4796.34	1
10	23	9.909	22.981	1941.88	4799.62	1
21	23	20.983	22.976	4355.67	4798.52	1
12	23	12.084	22.988	2415.97	4801.14	1
14	23	14.032	22.999	2840.57	4803.55	1
7	23	6.996	23.029	1306.94	4810.1	1
9	23	9.094	23.042	1764.24	4812.94	1
6	23	5.872	23.055	1061.94	4815.77	1
8	23	7.929	23.079	1510.31	4821.01	1
11	24	10.925	23.885	2163.34	4997.01	1
22	24	22.006	23.894	4578.65	4998.97	1
10	24	9.938	23.911	1948.2	5002.68	1
15	24	15.023	23.929	3056.58	5006.61	1
9	24	9.076	23.941	1760.32	5009.23	1
20	24	20.177	23.927	4179.99	5006.18	1
17	24	17.007	23.932	3489.03	5007.27	1
8	24	7.962	23.934	1517.5	5007.71	1
6	24	5.941	23.954	1076.98	5012.07	1
7	24	6.932	23.963	1292.99	5014.04	1
23	24	23.146	23.958	4827.14	5012.95	1
4	24	3.976	23.961	648.67	5013.6	1
18	24	18.048	23.963	3715.93	5014.04	1
24	24	24.17	23.978	5050.34	5017.31	1
14	24	14.022	23.974	2838.39	5016.44	1
12	24	12.102	23.995	2419.89	5021.03	1
16	24	16.012	23.991	3272.15	5020.15	1
21	24	20.982	23.995	4355.45	5021.03	1
13	24	13.07	24.007	2630.88	5023.65	1
19	24	18.995	24.055	3922.35	5034.13	1
11	25	10.932	24.886	2164.87	5215.58	1
24	25	24.186	24.918	5053.82	5222.57	1
22	25	22.009	24.94	4579.31	5227.37	1
23	25	23.112	24.94	4819.72	5227.37	1
6	25	5.96	24.954	1081.12	5230.43	1
14	25	14.091	24.943	2853.43	5228.02	1
15	25	15.012	24.95	3054.18	5229.55	1
13	25	13.081	24.958	2633.28	5231.3	1
16	25	16.024	24.973	3274.76	5234.58	1
20	25	20.111	24.966	4165.6	5233.05	1
21	25	20.964	24.977	4351.53	5235.45	1
4	25	3.956	24.981	644.32	5236.32	1
12	25	12.071	24.988	2413.13	5237.85	1
7	25	6.956	24.995	1298.22	5239.38	1
9	25	9.119	25.004	1769.69	5241.34	1
17	25	16.987	25.014	3484.67	5243.53	1
10	25	9.879	25.029	1935.34	5246.8	1
8	25	7.942	25.036	1513.14	5248.33	1
19	25	18.982	25.066	3919.51	5254.88	1
18	25	18.01	25.115	3707.65	5265.58	1
11	26	10.923	25.928	2162.9	5443.1	1
19	26	19.05	25.917	3934.34	5440.7	1
9	26	9.105	25.931	1766.64	5443.76	1
10	26	9.923	25.95	1944.94	5447.91	1
18	26	18.009	25.954	3707.43	5448.78	1
15	26	14.967	25.959	3044.37	5449.87	1
16	26	16.087	25.965	3288.49	5451.18	1
6	26	5.925	25.967	1073.5	5451.62	1
4	26	3.921	25.969	636.69	5452.05	1
13	26	13.143	25.976	2646.79	5453.58	1
3	26	2.981	26.004	431.8	5459.7	1
5	26	4.973	25.996	865.99	5457.95	1
12	26	12.08	26.011	2415.09	5461.23	1
14	26	14.066	26.011	2847.98	5461.23	1
