Row.names	x	y	pixel_x	pixel_y	label
1748x1119	14.987	26.019	1748.375	1118.92694117647	immune infiltrate
1748x1366	14.985	24.032	1748.125	1366.48376470588	invasive cancer
1748x1620	14.985	22.001	1748.125	1619.52247058824	invasive cancer
1748x489	14.981	31.073	1747.625	489.258	invasive cancer
1866x2244	15.932	16.99	1866.5	2243.83411764706	invasive cancer
1868x3118	15.94	9.973	1867.5	3118.06976470588	invasive cancer
1869x1867	15.95	20.011	1868.75	1867.45305882353	invasive cancer
1869x2870	15.955	11.962	1869.375	2870.26376470588	invasive cancer
1869x3609	15.949	6.032	1868.625	3609.072	invasive cancer
1870x1492	15.962	23.026	1870.25	1491.81952941176	invasive cancer
1870x2744	15.959	12.975	1869.875	2744.05588235294	invasive cancer
1870x2994	15.961	10.965	1870.125	2994.47823529412	invasive cancer
1870x3241	15.96	8.986	1870	3241.03835294118	invasive cancer
1870x3364	15.963	8.001	1870.375	3363.75776470588	invasive cancer
1870x3725	15.962	5.101	1870.25	3725.06364705882	invasive cancer
1870x864	15.96	28.062	1870	864.393176470589	invasive cancer
1871x1618	15.965	22.011	1870.625	1618.27658823529	invasive cancer
1871x1994	15.968	18.992	1871	1994.40847058824	invasive cancer
1871x2116	15.965	18.013	1870.625	2116.38035294118	invasive cancer
1871x2371	15.971	15.97	1871.375	2370.91411764706	invasive cancer
1871x2620	15.968	13.972	1871	2619.84141176471	invasive cancer
1872x1365	15.972	24.041	1871.5	1365.36247058824	invasive cancer
1872x1743	15.975	21.011	1871.875	1742.86482352941	invasive cancer
1872x2493	15.977	14.991	1872.125	2492.886	invasive cancer
1872x3482	15.98	7.053	1872.5	3481.86741176471	invasive cancer
1872x614	15.977	30.07	1872.125	614.22	invasive cancer
1872x740	15.973	29.064	1871.625	739.555764705882	invasive cancer
1872x989	15.972	27.059	1871.5	989.355176470588	undetermined
1873x1118	15.984	26.025	1873	1118.17941176471	undetermined
1873x488	15.983	31.081	1872.875	488.261294117647	invasive cancer
1874x1244	15.989	25.016	1873.625	1243.88894117647	invasive cancer
1989x2749	16.91	12.934	1988.75	2749.164	invasive cancer
1989x2872	16.915	11.947	1989.375	2872.13258823529	invasive cancer
1990x1996	16.919	18.976	1989.875	1996.40188235294	invasive cancer
1990x2496	16.923	14.968	1990.375	2495.75152941176	invasive cancer
1990x3244	16.924	8.963	1990.5	3243.90388235294	invasive cancer
1990x3609	16.917	6.033	1989.625	3608.94741176471	invasive cancer
1990x3734	16.918	5.033	1989.75	3733.53564705882	invasive cancer
1991x1620	16.931	21.994	1991.375	1620.39458823529	invasive cancer
1991x1744	16.925	21	1990.625	1744.23529411765	invasive cancer
1991x1869	16.925	19.995	1990.625	1869.44647058824	invasive cancer
1991x2244	16.927	16.987	1990.875	2244.20788235294	invasive cancer
1991x2369	16.928	15.984	1991	2369.16988235294	invasive cancer
1991x2622	16.932	13.955	1991.5	2621.95941176471	invasive cancer
1992x1370	16.938	24.007	1992.25	1369.59847058824	invasive cancer
1992x1495	16.935	23.004	1991.875	1494.56047058824	invasive cancer
1992x2992	16.938	10.984	1992.25	2992.11105882353	invasive cancer
1992x3486	16.937	7.019	1992.125	3486.10341176471	invasive cancer
1992x866	16.935	28.053	1991.875	865.514470588235	invasive cancer
1993x1117	16.945	26.033	1993.125	1117.18270588235	invasive cancer
1994x3366	16.948	7.985	1993.5	3365.75117647059	invasive cancer
1994x491	16.948	31.061	1993.5	490.753058823529	invasive cancer
1994x740	16.948	29.064	1993.5	739.555764705882	invasive cancer
1994x994	16.952	27.022	1994	993.964941176471	invasive cancer
1995x3123	16.961	9.931	1995.125	3123.30247058824	invasive cancer
1995x615	16.962	30.062	1995.25	615.216705882353	invasive cancer
1998x1236	16.982	25.083	1997.75	1235.54152941177	invasive cancer
1999x2121	16.995	17.979	1999.375	2120.61635294118	invasive cancer
2118x1996	17.943	18.981	2117.875	1995.77894117647	invasive cancer
2118x3241	17.942	8.988	2117.75	3240.78917647059	invasive cancer
